Morvern Callar,2002,5,Samantha Morton,Morvern Callar,Kathleen McDermott,Lanna Phimister,James Wilson,Tom Boddington,Dolly Wells,Susan,Paul Popplewell,The Cat In The Hat
Beastmaster 2: Through the Portal of Time,1991,5,Marc Singer,Dar,Kari Wuhrer,Jackie Trent,Sarah Douglas,Lyranna,Wings Hauser,Arklon,Robert Fieldsteel,Bendowski
The 5th Quarter,2011,5,Aidan Quinn,Steven Abbate,Andie MacDowell,Maryanne Abbate,Ryan Merriman,Jon Abbate,Michael Harding,Coach Jim Grobe,Stacy Earl,Joan Marie
The Flower of Evil,2003,5,Benoît Magimel,François Vasseur,Mélanie Doutey,Michèle Charpin-Vasseur,Suzanne Flon,Aunt Line,Bernard Le Coq,Gérard Vasseur,Nathalie Baye,Anne Charpin-Vasseur
The Greatest,2009,5,Pierce Brosnan,Allen Brewer,Susan Sarandon,Grace Brewer,Carey Mulligan,Rose,Aaron Taylor-Johnson,Bennett Brewer,Johnny Simmons,Ryan Brewer
Snow Flower and the Secret Fan,2011,5,Li Bingbing,Nina and Lily,Jun Ji-hyun,Snow Flower and Sophia,Hugh Jackman,Arthur,Vivian Wu,Sophia's Aunt,Jiang Wu,Butcher
Come Early Morning,2006,5,Ashley Judd,Lucy Fowler,Laura Prepon,Kim,Jeffrey Donovan,Cal Percell,Stacy Keach,Owen Allen,Scott Wilson,Lowell Fowler
Lucky Break,2001,5,James Nesbitt,James 'Jimmy' Hands,Olivia Williams,Annabel,Timothy Spall,Cliff,Christopher Plummer,Graham Mortimer,Bill Nighy,Roger
Julia,1977,5,Jane Fonda,Lillian Hellman,Vanessa Redgrave,Julia,Jason Robards,Dashiell Hammett,Maximilian Schell,Johann,Hal Holbrook,Alan
Surfer Dude,2008,5,Matthew McConaughey,Steve Addington,Jeffrey Nordling,Eddie Zarno,Willie Nelson,Farmer Bob,Woody Harrelson,Jack,Zachary Knighton,Brillo Murphy
Lake of Fire,2006,3,Noam Chomsky,Himself,Bill Baird,Himself,Flip Benham,Himself
11:14,2003,5,Henry Thomas,Jack,Blake Heron,Aaron,Barbara Hershey,Norma,Hilary Swank,Buzzy,Clark Gregg,Officer Hannagan
Men of War,1994,5,Dolph Lundgren,Nick Gunar,Charlotte Lewis,Loki,BD Wong,Po,Tim Guinee,Ocker,Catherine Bell,Grace Lashield
Don McKay,2009,5,Thomas Haden Church,Don McKay,Elisabeth Shue,Sonny,Melissa Leo,Marie,M. Emmet Walsh,Samuel,Keith David,Otis Kent
Deadfall,2012,5,Eric Bana,Addison,Olivia Wilde,Liza,Charlie Hunnam,Jay,Patrick Kerton,State trooper,Kris Kristofferson,Chet
A Shine of Rainbows,2009,5,Connie Nielsen,Maire,Aidan Quinn,Alec,John Bell,Tomás,Tara Alice Scully,Nancy,Niamh Shaw,Katie
The Hit List,2011,5,Cuba Gooding Jr.,Jonas Arbor,Cole Hauser,Allan Campbell,Jonathan LaPaglia,Detective Neil McKay,Ginny Weirick,Sydney Campbell,Sean Cook,Brian Felzner
Emma,2009,5,Romola Garai,Emma,Michael Gambon,Mr. Woodhouse,Jonny Lee Miller,Mr. Knightley,Louise Dylan,Harriet Smith,Blake Ritson,Mr. Elton
Videodrome,1983,5,James Woods,Max Renn,Sonja Smits,Bianca O'Blivion,Deborah Harry,Nicki Brand,Peter Dvorsky,Harlan,Jack Creley,Brian O'Blivion
The Spanish Apartment,2002,5,Romain Duris,Xavier,Audrey Tautou,Martine,Kelly Reilly,Wendy,Cécile de France,Isabelle,Cristina Brondo,Soledad
Song One,2014,4,Anne Hathaway,Franny,Johnny Flynn,James Forester,Ben Rosenfield,Henry,Lola Kirke,Rema
Winter in Wartime,2008,5,Martijn Lakemeier,Michiel van Beusekom,Melody Klaver,Erica van Beusekom,Yorick van Wageningen,Uncle Ben,Jamie Campbell Bower,Jack,Raymond Thiry,Johan van Beusekom
Freaky Deaky,2012,5,Christian Slater,Skip Gibbs,Michael Jai White,Donnell Lewis,Crispin Glover,Woody Ricks,Billy Burke,Chris Mankowski,Breanne Racano,Robin Abbott
The Train,1964,5,Burt Lancaster,Paul Labiche,Paul Scofield,von Waldheim,Jeanne Moreau,Christine,Suzanne Flon,Mademoiselle Villard,Michel Simon,Papa Boul
Trade Of Innocents,2012,5,Dermot Mulroney,Alex Becker,Mira Sorvino,Claire Becker,John Billingsley,Malcolm Eddery,Trieu Tran,Duke,Kiều Chinh,(voice)
The Protector,2005,5,Tony Jaa,Kham,Petchtai Wongkamlao,Mark,Bongkoj Khongmalai,Pla,Xing Jing,Madame Rose,Nathan Jones,T.K.
Stiff Upper Lips,1998,5,Georgina Cates,Emily,Peter Ustinov,Horace Wiggins,Prunella Scales,Aunt Agnes,Samuel West,Edward,Sean Pertwee,George
Bend It Like Beckham,2002,5,Parminder Nagra,Jesminder 'Jess' Kaur Bhamra,Keira Knightley,Juliette 'Jules' Paxton,Jonathan Rhys Meyers,Joe,Anupam Kher,Mr. Bhamra,Shaheen Khan,Mrs. Bhamra
Sunshine State,2002,5,Alan King,Murray Silver,Angela Bassett,Desiree Perry,Timothy Hutton,Jack Meadows,Mary Steenburgen,Francine Pinkney,Clifton James,Buster Bidwell
Crossover,2006,5,Anthony Mackie,Tech,Marcello Thedford,Big Man,Allen Payne,Kemp,Wesley Jonathan,Noah Cruise,Wayne Brady,Vaughn
Khiladi 786,2012,5,Akshay Kumar,Bahattar Singh (72) and Inspector Tehattar Singh (73),Asin Thottumkal,Indu Tendulkar,Himesh Reshammiya,Mansukh Desai,Mithun Chakraborty,Tatya Tukaram Tendulkar,Raj Babbar,Sattar Singh (70)
[REC]²,2009,5,Manuela Velasco,Ángela Vidal,Ferran Terraza,Manu,Claudia Silva,Jennifer,Javier Botet,Niña Medeiros,Pablo Rosso,Rosso
Standing Ovation,2010,5,Kayla Jackson,Brittany,Kayla Raparelli,Cameron,Sal Dupree,Mr. Wiggs,Al Sapienza,Solly DeGrand,Alexis Biesiada,Tatiana
The Sting,1973,5,Paul Newman,Henry Gondorff,Robert Redford,Johnny Hooker,Robert Shaw,Doyle Lonnegan,Charles Durning,Lt. Wm. Snyder,Ray Walston,J.J. Singleton
Chariots of Fire,1981,5,Ben Cross,Harold Abrahams,Ian Charleson,Eric Liddell,Cheryl Campbell,Jennie Liddell,Alice Krige,Sybil Gordon,Nigel Havers,Lord Andrew Lindsay
Diary of a Mad Black Woman,2005,5,Kimberly Elise,Helen,Steve Harris,Charles,Tyler Perry,Madea and Brian and Joe,Shemar Moore,Orlando,Vickie Eng,Christina
Shine,1996,5,Geoffrey Rush,David Helfgott,Noah Taylor,(Young) David Helfgott,Armin Mueller-Stahl,Peter Helfgott,Justin Braine,Tony,Sonia Todd,Sylvia
Don Jon,2013,5,Joseph Gordon-Levitt,Jon Martello, Jr.,Scarlett Johansson,Barbara Sugarman,Julianne Moore,Esther,Tony Danza,Jon Martello, Sr.,Glenne Headly,Angela Martello
High Plains Drifter,1973,5,Clint Eastwood,The Stranger,Verna Bloom,Sarah Belding,Marianna Hill,Callie Travers,Mitchell Ryan,Dave Drake,Jack Ging,Morgan Allen
Ghost World,2001,5,Thora Birch,Enid,Scarlett Johansson,Rebecca,Steve Buscemi,Seymour,Brad Renfro,Josh,Bob Balaban,Enid's Dad
Iris,2001,5,Judi Dench,Iris Murdoch,Jim Broadbent,John Bayley,Kate Winslet,Young Iris Murdoch,Hugh Bonneville,Young John Bayley,Penelope Wilton,Janet Stone
Galaxina,1980,5,Dorothy Stratten,Galaxina,Stephen Macht,Sgt. Thor,Avery Schreiber,Capt. Cornelius Butt,Lionel Mark Smith,Maurice,J.D. Hinton,Buzz
The Chorus,2004,5,Gérard Jugnot,Clément Mathieu,François Berléand,Rachin,Kad Merad,Chabert,Jean-Paul Bonnaire,Père Maxence,Marie Bunel,Violette Morhange
Mambo Italiano,2003,5,Luke Kirby,Angelo Barberini,Ginette Reno,Maria Barberini,Paul Sorvino,Gino Barberini,Mary Walsh,Lina Paventi,Peter Miller,Nino Paventi
Wonderland,2003,5,Val Kilmer,John Holmes,Dylan McDermott,David Lind,Kate Bosworth,Dawn Schiller,Josh Lucas,Ron Launius,Lisa Kudrow,Sharon Holmes
Do the Right Thing,1989,5,Danny Aiello,Sal,Ossie Davis,Da Mayor,Ruby Dee,Mother Sister,Richard Edson,Vito,Giancarlo Esposito,Buggin Out
Harvard Man,2001,5,Sarah Michelle Gellar,Cindy Bandolini,Adrian Grenier,Alan Jensen,Joey Lauren Adams,Chesney Cort,Eric Stoltz,Teddy Carter,Rebecca Gayheart,Kelly Morgan
Le Havre,2011,5,André Wilms,Marcel Marx,Kati Outinen,Arletty,Blondin Miguel,Idrissa,Elina Salo,Claire,Evelyne Didi,Yvette
Irreversible,2002,5,Monica Bellucci,Alex,Vincent Cassel,Marcus,Albert Dupontel,Pierre,Jo Prestia,Le Tenia,Philippe Nahon,Philippe
R100,2013,5,Nao Omori,Takafumi Katayama,Mao Daichi,Queen,Shinobu Terajima,Queen,Hairi Katagiri,Queen,Eriko Satô,Queen
Rang De Basanti,2006,5,Aamir Khan,DJ,Soha Ali Khan,Sonia,Alice Patten,Sue,Sharman Joshi,Sukhi,Kunal Kapoor,Aslam
Animals,2014,5,David Dastmalchian,Jude,Kim Shaw,Bobbie,John Heard,Albert,John Hoogenakker,Guy,Shon McGregory,Businessman
Salvation Boulevard,2011,5,Jennifer Connelly,Gwen Vanderveer,Marisa Tomei,Honey Foster,Pierce Brosnan,Dan Day,Ed Harris,Dr. Paul Blaylock,Greg Kinnear,Carl Vanderveer
The Ten,2007,5,Paul Rudd,Jeff Reigert,Adam Brody,Stephen Montgomery,Jon Hamm,Skydiving Guide Chris Knarl,Winona Ryder,Kelly La Fonda,Ken Marino,Dr. Glenn Richie
A Room for Romeo Brass,1999,5,Paddy Considine,Morell,Andrew Shim,Romeo Brass,Frank Harper,Joe Brass,Vicky McClure,Ladine Brass,Johann Myers,Clifford
Headhunters,2011,5,Aksel Hennie,Roger Brown,Nikolaj Coster-Waldau,Clas Greve,Synnøve Macody Lund,Diana Brown,Julie R. Ølgaard,Lotte,Eivind Sander,Ove
Grabbers,2012,5,Richard Coyle,Garda Ciarán O'Shea,Ruth Bradley,Garda Lisa Nolan,Russell Tovey,Dr. Adam Smith,Bronagh Gallagher,Una Maher,David Pearse,Brian Maher
Saint Ralph,2004,2,Adam Butcher,Ralph Walker,Campbell Scott,Father George Hibbert
Miss Julie,2014,4,Jessica Chastain,Miss Julie,Colin Farrell,John,Samantha Morton,Kristin,Nora McMenamy,Little Miss Julie
Somewhere in Time,1980,5,Christopher Reeve,Richard Collier,Jane Seymour,Elise McKenna,Christopher Plummer,William Fawcett Robinson,Teresa Wright,Laura Roberts,Bill Erwin,Arthur Biehl
Dum Maaro Dum,2011,5,Abhishek Bachchan,ACP Vishnu Kamath,Bipasha Basu,Zoe,Deepika Padukone,Bar Dancer,Rana Daggubati,DJ Joki,Prateik Babbar,Lorry
Insidious: Chapter 2,2013,5,Patrick Wilson,Josh Lambert,Rose Byrne,Renai Lambert,Ty Simpkins,Dalton Lambert,Lin Shaye,Elise Rainier,Barbara Hershey,Lorraine Lambert
Saw II,2005,5,Tobin Bell,Jigsaw,Shawnee Smith,Amanda,Donnie Wahlberg,Eric Matthews,Franky G,Xavier,Glenn Plummer,Jonas
10 Cloverfield Lane,2016,5,Mary Elizabeth Winstead,Michelle,John Goodman,Howard Stambler,John Gallagher Jr.,Emmett DeWitt,Bradley Cooper,Ben (voice),Douglas M. Griffin,Driver
Jackass: The Movie,2002,5,Johnny Knoxville,Himself,Bam Margera,Himself,Steve-O,Himself,Chris Pontius,Himself,Dave England,Himself
Lights Out,2016,5,Teresa Palmer,Rebecca,Maria Bello,Sophie,Gabriel Bateman,Martin,Alexander DiPersia,Bret,Alicia Vela-Bailey,Diana
Paranormal Activity 3,2011,5,Katie Featherston,Katie,Sprague Grayden,Kristi Rey,Lauren Bittner,Julie,Christopher Nicholas Smith,Dennis,Chloe Csengery,Young Katie
Ouija,2014,5,Olivia Cooke,Elaine Morris,Ana Coto,Sarah Morris,Daren Kagasoff,Trevor,Bianca A. Santos,Isabelle,Douglas Smith,Pete
A Nightmare on Elm Street 3: Dream Warriors,1987,5,Robert Englund,Freddy Krueger,Patricia Arquette,Kristen Parker,Heather Langenkamp,Nancy Thompson,John Saxon,Lt. Donald Thompson,Craig Wasson,Dr. Neil Gordon
Instructions Not Included,2013,5,Loreto Peralta,Maggie,Eugenio Derbez,Valentín,Jessica Lindsey,Julie,Daniel Raymont,Frank Ryan,Hugo Stiglitz,Johnny Bravo
Paranormal Activity 4,2012,5,Katie Featherston,Katie,Kathryn Newton,Alex,Matt Shively,Ben,Aiden Lovekamp,Wyatt,Brady Allen,Robbie
The Robe,1953,5,Richard Burton,Marcellus Gallio,Jean Simmons,Diana,Victor Mature,Demetrius,Jay Robinson,Caligula,Richard Boone,Pontius Pilate
The Return of the Pink Panther,1975,5,Peter Sellers,Jacques Clouseau,Christopher Plummer,Sir Charles Litton,Herbert Lom,Charles Dreyfus,Catherine Schell,Claudine,Peter Arne,Col. Sharki
Freddy's Dead: The Final Nightmare,1991,5,Robert Englund,Freddy Krueger,Lisa Zane,Maggie Burroughs,Shon Greenblatt,John Doe,Lezlie Deane,Tracy,Ricky Dean Logan,Carlos
Monster,2003,5,Charlize Theron,Aileen,Christina Ricci,Selby,Bruce Dern,Thomas,Lee Tergesen,Vincent Corey,Annie Corley,Donna
20000 Leagues Under the Sea,1954,5,Kirk Douglas,Ned Land,James Mason,Captain Nemo,Paul Lukas,Prof. Pierre Arronax,Peter Lorre,Conseil,Robert J. Wilke,First Mate of the Nautilus
Paranormal Activity: The Marked Ones,2014,5,Andrew Jacobs,Jesse Arista,Richard Cabral,Arturo,Carlos Pratts,Oscar Hernandez,Eddie J. Fernandez,Carlos,Jorge Diaz,Hector
The Elephant Man,1980,5,Anthony Hopkins,Dr. Frederick Treves,John Hurt,John Merrick,Anne Bancroft,Mrs. Kendal,John Gielgud,Carr Gomm,Wendy Hiller,Mothershead
Dallas Buyers Club,2013,5,Matthew McConaughey,Ron Woodroof,Jennifer Garner,Dr. Eve Saks,Jared Leto,Rayon,Denis O'Hare,Dr. Sevard,Steve Zahn,Tucker
The Lazarus Effect,2015,5,Olivia Wilde,Zoe McConnell,Mark Duplass,Frank Walton,Donald Glover,Niko,Evan Peters,Clay,Sarah Bolger,Eva
Memento,2000,5,Guy Pearce,Leonard,Carrie-Anne Moss,Natalie,Joe Pantoliano,Teddy Gammell,Mark Boone Junior,Burt,Stephen Tobolowsky,Sammy
Oculus,2013,5,Karen Gillan,Kaylie Russell,Brenton Thwaites,Tim Russell,Katee Sackhoff,Marie Russell,James Lafferty,Michael Dumont,Rory Cochrane,Alan Russell
Clerks II,2006,5,Brian O'Halloran,Dante,Jeff Anderson,Randall,Jason Mewes,Jay,Kevin Smith,Silent Bob,Rosario Dawson,Becky
Billy Elliot,2000,5,Jamie Bell,Billy Elliot,Julie Walters,Mrs. Wilkinson,Jean Heywood,Grandmother,Jamie Draven,Tony Elliot,Gary Lewis,Jackie Elliot
The Way Way Back,2013,5,Liam James,Duncan,Steve Carell,Trent,Toni Collette,Pam,AnnaSophia Robb,Susanna,Sam Rockwell,Owen
House Party 2,1991,5,Martin Lawrence,Bilal,Christopher Martin,Play,Christopher Reid,Kid,Paul Anthony,Stab,Tisha Campbell-Martin,Sidney
The Man from Snowy River,1982,5,Tom Burlinson,Jim Craig,Terence Donovan,Henry Craig,Kirk Douglas,Harrison and Spur,Tommy Dysart,Mountain Man,Bruce Kerr,Man in Street
Doug's 1st Movie,1999,4,Thomas McHugh,Doug Funnie,Fred Newman,Skeeter and Mr. Dink and Porkchop and Ned,Chris Phillips,Roger Klotz and Boomer and Larry and Mr. Chiminy,Constance Shulman,Patti Mayonnaise
The Apostle,1997,5,Robert Duvall,Euliss Dewey,Billy Bob Thornton,Troublemaker,June Carter Cash,Mrs. Dewey Sr.,Farrah Fawcett,Jessie Dewey,Miranda Richardson,Toosie
Mommie Dearest,1981,5,Faye Dunaway,Joan Crawford,Diana Scarwid,Christina Crawford,Steve Forrest,Greg Savitt,Howard Da Silva,Louis B. Mayer,Mara Hobel,Christina Crawford (child)
Our Idiot Brother,2011,5,Paul Rudd,Ned Rochlin,Elizabeth Banks,Miranda Rochlin,Zooey Deschanel,Natalie Rochlin,Emily Mortimer,Liz Rochlin Anderson,Adam Scott,Jeremy Horne
Race,2016,5,Stephan James,Jesse Owens,Jason Sudeikis,Larry Snyder,Carice van Houten,Leni Riefenstahl,Jeremy Irons,Avery Brundage,Amanda Crew,Peggy
The Players Club,1998,5,LisaRaye McCoy,Diamond (as Lisa Raye),Dick Anthony Williams,Mr. Armstrong,Judyann Elder,Mrs. Armstrong,Chrystale Wilson,Ronnie,Adele Givens,Tricks
As Above So Below,2014,5,Perdita Weeks,Scarlett,Ben Feldman,George,Edwin Hodge,Benji,François Civil,Papillon,Marion Lambert,Souxie
Addicted,2014,5,Boris Kodjoe,Jason Reynard,Brandon Gonzales,Tony,Cameron Mills,10-year-old Zoe,Emayatzy Corinealdi,Brina,Garrett Hines,Benny
Eve's Bayou,1997,5,Jurnee Smollett,Eve Batiste,Meagan Good,Cisely Batiste,Lynn Whitfield,Roz Batiste,Samuel L. Jackson,Louis Batiste,Debbi Morgan,Mozelle Batiste Delacroix
Still Alice,2014,5,Julianne Moore,Dr. Alice Howland,Alec Baldwin,Dr. John Howland,Kristen Stewart,Lydia Howland,Kate Bosworth,Anna,Shane McRae,Charlie
The Egyptian,1954,5,Jean Simmons,Merit,Victor Mature,Horemheb,Gene Tierney,Baketamon,Peter Ustinov,Kaptah,Edmund Purdom,Sinhue
Nighthawks,1981,5,Sylvester Stallone,Det. Sgt. Deke DaSilva,Rutger Hauer,Wulfgar,Billy Dee Williams,Det. Sgt. Matthew Fox,Lindsay Wagner,Irene,Persis Khambatta,Shakka Holland
Friday the 13th Part VIII: Jason Takes Manhattan,1989,5,Kane Hodder,Jason,Jensen Daggett,Rennie Wickham,Scott Reeves,Sean Robertson,Barbara Bingham,Colleen Van Deusen,Peter Mark Richman,Charles McCulloch
My Big Fat Greek Wedding,2002,5,Nia Vardalos,Toula,John Corbett,Ian Miller,Lainie Kazan,Maria Portokalos,Michael Constantine,Gus Portokalos,Andrea Martin,Aunt Voula
Spring Breakers,2013,5,James Franco,Alien,Selena Gomez,Faith,Vanessa Hudgens,Candy,Ashley Benson,Brit,Rachel Korine,Cotty
Halloween: The Curse of Michael Myers,1995,5,Donald Pleasence,Dr. Sam Loomis,Paul Rudd,Tommy Doyle,Marianne Hagan,Kara Strode,Mitchell Ryan,Dr. Terence Wynn,Kim Darby,Debra Strode
Y Tu Mamá También,2001,5,Gael García Bernal,Julio Zapata,Diego Luna,Tenoch Iturbide,Maribel Verdú,Luisa Cortés,Ana López Mercado,Ana Morelos,Diana Bracho,Silvia Allende de Iturbide
Shaun of the Dead,2004,5,Simon Pegg,Shaun,Nick Frost,Ed,Kate Ashfield,Liz,Lucy Davis,Dianne,Dylan Moran,David
The Haunting of Molly Hartley,2008,5,Haley Bennett,Molly Hartley,Jake Weber,Robert Hartley,Chace Crawford,Joseph Young,Shannon Woodward,Leah,Shanna Collins,Alexis
Lone Star,1996,5,Chris Cooper,Sam Deeds,Matthew McConaughey,Buddy Deeds,Elizabeth Peña,Pilar,Kris Kristofferson,Charlie Wade,Joe Morton,Del
Halloween 4: The Return of Michael Myers,1988,5,Donald Pleasence,Dr. Sam Loomis,Ellie Cornell,Rachel Carruthers,Danielle Harris,Jamie Lloyd,George P. Wilbur,Michael Myers,Michael Pataki,Dr. Hoffman
April Fool's Day,1986,5,Deborah Foreman,Muffy and Buffy St. John,Thomas F. Wilson,Arch Cummings,Lloyd Berry,Ferryman,Tom Heaton,Constable Potter and Uncle Frank,Ken Olandt,Rob Ferris
Diner,1982,5,Steve Guttenberg,Edward 'Eddie' Simmons,Daniel Stern,Laurence 'Shrevie' Schreiber,Mickey Rourke,Robert 'Boogie' Sheftell,Kevin Bacon,Timothy Fenwick Jr.,Tim Daly,William 'Billy' Howard
Lone Wolf McQuade,1983,5,Chuck Norris,J.J. McQuade,David Carradine,Rawley Wilkes,Barbara Carrera,Lola Richardson,Leon Isaac Kennedy,Jackson,Dana Kimmell,Sally McQuade
Apollo 18,2011,5,Ryan Robbins,Lt. Col. John Grey,Warren Christie,Capt. Benjamin Anderson,Lloyd Owen,Cdr. Nathan Walker,Andrew Airlie,Mission Control,Michael Kopsa,Deputy Secretary of Defense
Sunshine Cleaning,2008,5,Amy Adams,Rose Lorkowski,Emily Blunt,Norah Lorkowski,Alan Arkin,Joe Lorkowski,Jason Spevack,Oscar Lorkowski,Steve Zahn,Mac
No Escape,2015,5,Owen Wilson,Jack Dwyer,Lake Bell,Annie Dwyer,Pierce Brosnan,Hammond,Sterling Jerins,Lucy Dwyer,Claire Geare,Beeze Dwyer
The Beastmaster,1982,5,Marc Singer,Dar,Tanya Roberts,Kiri,Rip Torn,Maax,John Amos,Seth,Joshua Milrad,Tal
Solomon and Sheba,1959,5,Yul Brynner,Solomon,Gina Lollobrigida,Sheba,George Sanders,Adonijah,Marisa Pavan,Abishag,David Farrar,Pharaoh
Fifty Shades of Black,2016,5,Marlon Wayans,Christian,Kali Hawk,Hannah,Fred Willard,Gary,Mike Epps,Ron,Affion Crockett,Eli
Not Easily Broken,2009,5,Morris Chestnut,Dave Johnson,Taraji P. Henson,Clarice Clark,Maeve Quinlan,Julie Sawyer,Kevin Hart,Tree,Jenifer Lewis,Mary 'Mama' Clark
A Farewell to Arms,1932,5,Helen Hayes,Catherine Barkley,Gary Cooper,Lieutenant Frederic Henry,Adolphe Menjou,Major Rinaldi,Mary Philips,Helen Ferguson,Jack La Rue,Priest
The Perfect Match,2016,5,Terrence Jenkins,Charlie,Paula Patton,Sherry,Kali Hawk,Karen,Lauren London,Ginger,Brandy Norwood,Avatia
Digimon: The Movie,2000,4,Lara Jill Miller,Kari and Young Kari (voice),Joshua Seth,Young Tai and Tai (voice),Bob Papenbrook,Red Greymon (voice),Steve Blum,Computer Voice 1 and Poromon and Flamedramon and Raidramon and Magnamon (voice)
Saved!,2004,5,Jena Malone,Mary,Mandy Moore,Hilary Faye,Macaulay Culkin,Roland,Patrick Fugit,Patrick,Heather Matarazzo,Tia
The Barbarian Invasions,2003,5,Rémy Girard,Rémy,Stéphane Rousseau,Sébastien,Marie-Josée Croze,Nathalie,Dorothée Berryman,Louise,Louise Portal,Diane
Robin and Marian,1976,5,Sean Connery,Robin Hood,Audrey Hepburn,Lady Marian,Robert Shaw,Sheriff of Nottingham,Richard Harris,Richard the Lionheart and King Richard,Nicol Williamson,Little John
The Forsaken,2001,5,Kerr Smith,Sean,Brendan Fehr,Nick,Izabella Miko,Megan,Johnathon Schaech,Kit,Phina Oruche,Cym
Force 10 from Navarone,1978,5,Harrison Ford,Lieutenant Colonel Barnsby,Robert Shaw,Maj. Keith Mallory,Barbara Bach,Maritza Petrovich,Edward Fox,Miller,Franco Nero,Lescovar
UHF,1989,5,"Weird Al" Yankovic,George Newman,Victoria Jackson,Teri,Michael Richards,Stanley Spadowski,David Bowe,Bob,Fran Drescher,Pamela Finklestein
Grandma's Boy,2006,5,Linda Cardellini,Samantha,Allen Covert,Alex,Peter Dante,Dante,Shirley Knight,Bea,Joel David Moore,J.P.
Slums of Beverly Hills,1998,5,Natasha Lyonne,Vivian Abromowitz,Alan Arkin,Murray Samuel Abromowitz,Marisa Tomei,Rita Abromowitz,Eli Marienthal,Rickey Abromowitz,Mena Suvari,Rachel Hoffman
Once Upon a Time in the West,1968,5,Henry Fonda,Frank,Claudia Cardinale,Jill McBain,Jason Robards,Cheyenne,Charles Bronson,Harmonica,Gabriele Ferzetti,Morton (railroad baron)
Made,2001,5,Vince Vaughn,Ricky Slade,Jon Favreau,Bobby,Sean Combs,Ruiz,Famke Janssen,Jessica,Peter Falk,Max
Moon,2009,5,Sam Rockwell,Sam Bell,Kevin Spacey,Robot Gerty (Voice),Dominique McElligott,Tess Bell,Rosie Shaw,Little Eve,Adrienne Shaw,Nanny
Keeping Up with the Steins,2006,5,Daryl Sabara,Benjamin Fiedler,Jami Gertz,Joanne Fiedler,Jeremy Piven,Adam Fiedler,Cheryl Hines,Casey Nudelman,Carter Jenkins,Zachary Stein
Sea Rex 3D: Journey to a Prehistoric World,2010,5,Guillaume Denaiffe,Conservatory assistant,Norbert Ferrer,Jacques,Chloe Hollings,Julie,Richard Rider,Georges Cuvier,Tom Yang,Professor Motani
The Sweet Hereafter,1997,5,Ian Holm,Mitchell Stephens,Caerthan Banks,Zoe Stevens,Sarah Polley,Nicole Burnell,Tom McCamus,Sam Burnel,Gabrielle Rose,Dolores Driscoll
Of Gods and Men,2010,5,Lambert Wilson,Christian,Michael Lonsdale,Luc,Olivier Rabourdin,Christophe,Philippe Laudenbach,Célestin,Jacques Herlin,Amedée
Bottle Shock,2008,5,Alan Rickman,Steven Spurrier,Chris Pine,Bo Barrett,Bill Pullman,Jim Barrett,Rachael Taylor,Sam Fulton,Freddy Rodríguez,Gustavo Brambila
Jekyll and Hyde ... Together Again,1982,5,Mark Blankfield,Dr. JekyllandMr. Heyde,Bess Armstrong,Mary Carew,Krista Errickson,Ivy,Tim Thomerson,Dr. Lanyon,Michael McGuire,Dr. Carew
Heavenly Creatures,1994,5,Melanie Lynskey,Pauline Parker Rieper,Kate Winslet,Juliet Hulme,Sarah Peirse,Honorah Parker Rieper,Simon O'Connor,Herbert Rieper,Diana Kent,Hilda Hulme
90 Minutes in Heaven,2015,5,Kate Bosworth,Eva Piper,Hayden Christensen,Don Piper,Hudson Meek,Chris Piper,Bobby Batson,Joe Piper,Elizabeth Hunter,Nicole Piper
Everything Must Go,2010,5,Rebecca Hall,Samantha,Will Ferrell,Nick Halsey,Glenn Howerton,Gary,Laura Dern,Delilah,Christopher Jordan Wallace,Kenny Loftus
Zero Effect,1998,5,Bill Pullman,Daryl Zero,Ben Stiller,Steve Arlo,Ryan O'Neal,Gregory Stark,Kim Dickens,Gloria Sullivan,Angela Featherstone,Jess
The Machinist,2004,5,Christian Bale,Trevor Reznik,Jennifer Jason Leigh,Stevie,Aitana Sánchez-Gijón,Marie,John Sharian,Ivan,Michael Ironside,Miller
Light Sleeper,1992,5,Willem Dafoe,John LeTour,Susan Sarandon,Ann,Dana Delany,Marianne Jost,David Clennon,Robert,Mary Beth Hurt,Teresa Aranow
Kill the Messenger,2014,5,Jeremy Renner,Gary Webb,Mary Elizabeth Winstead,Anna Simons,Michael Sheen,Fred Weil,Ray Liotta,John Cullen,Robert Patrick,Ronny Quail
Rabbit Hole,2010,5,Nicole Kidman,Becca Corbett,Aaron Eckhart,Howie Corbett,Dianne Wiest,Nat,Miles Teller,Jason,Tammy Blanchard,Izzy
Party Monster,2003,5,Seth Green,James St. James,Macaulay Culkin,Michael Alig,Chloë Sevigny,Gitsy,Diana Scarwid,Elke,Marilyn Manson,Christina
Green Room,2016,5,Anton Yelchin,Pat,Imogen Poots,Amber,Alia Shawkat,Sam,Joe Cole,Reece,Callum Turner,Tiger
The Oh in Ohio,2006,5,Parker Posey,Priscilla Chase,Danny DeVito,Wayne the Pool Guy,Paul Rudd,Jack Chase,Mischa Barton,Kristen Taylor,Miranda Bailey,Sherri
Atlas Shrugged Part III: Who is John Galt?,2014,5,Eric Allan Kramer,Ragnar Danneskjöld,Rob Morrow,Henry Rearden,Stephen Tobolowsky,Dr. Hugh Akston,Kristoffer Polaha,John Galt,Lew Temple,Ellis Wyatt
